date,sales,temperature,is_holiday,promotion,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5
2011/9/16,20565.45,85.79,0,0,NA,NA,NA,NA,NA
2011/9/23,18114.67,88.93,0,0,NA,NA,NA,NA,NA
2011/9/30,18317.46,89.1,0,0,NA,NA,NA,NA,NA
2011/10/7,16803.77,81.16,0,0,NA,NA,NA,NA,NA
2011/10/14,19053.49,76.49,0,0,NA,NA,NA,NA,NA
2011/10/21,17682.48,81.74,0,0,NA,NA,NA,NA,NA
2011/10/28,17394.72,76.73,0,0,NA,NA,NA,NA,NA
2011/11/4,17825.26,71.91,0,0,NA,NA,NA,NA,NA
2011/11/11,18120.31,58.75,0,1,105.63,126.28,5.06,NA,27754.23
2011/11/18,19219.2,63.35,0,1,86.59,6,NA,NA,3220.86
2011/11/25,18294.5,62.35,1,1,11.94,6,NA,NA,1641.91
2011/12/2,18845.98,59.12,0,1,0.5,NA,4,NA,1280.77
2011/12/9,19693.66,47.7,0,1,9.88,NA,6.93,NA,1580.88
2011/12/16,22445.36,53.18,0,1,258.31,NA,3.67,NA,1065.06
2011/12/23,20377.63,53.39,0,1,123.82,NA,2.78,NA,950.77
2011/12/30,18936.81,51.6,1,1,384.37,1919.79,4.95,25.2,556.38
2012/1/6,20309.52,60.92,0,1,42.92,1279.42,2.55,NA,246.46
2012/1/13,19082.57,54.61,0,1,370.06,70.73,7.02,NA,671.89
2012/1/20,19259.43,55.99,0,1,234.48,61.51,3.64,NA,317.59
2012/1/27,16545.46,56.33,0,1,12.6,12.47,3.38,NA,375.54
2012/2/3,17424.93,59.53,0,1,653.33,7.4,3.38,NA,773.27
2012/2/10,18044.49,59.94,1,1,1437.28,1.5,4.94,NA,1244.96
2012/2/17,19380.82,57.8,0,1,99.4,262.95,3.9,0.46,1005.65
2012/2/24,16742.12,59.41,0,1,577.17,268.61,NA,2.61,1653.57
2012/3/2,18042.55,60.91,0,1,460.73,24.96,NA,NA,2045.14
2012/3/9,18845.23,62.2,0,1,128.45,3.68,0.99,NA,1640.64
2012/3/16,18797.69,65.99,0,1,128.46,3,NA,NA,538.44
2012/3/23,18400.52,60.82,0,1,NA,3.68,0.34,NA,227.12
2012/3/30,16773.5,71.34,0,1,215.97,NA,NA,NA,923.99
2012/4/6,15994.65,70.75,0,1,228.1,NA,NA,NA,321.7
2012/4/13,17058.26,73.17,0,1,492.15,335.84,NA,NA,1369.05
2012/4/20,18378.25,72.94,0,1,470.51,119.92,NA,128.87,284.28
2012/4/27,16713.94,83.07,0,1,476.96,8.97,NA,0.87,537.58
2012/5/4,16832.19,82.43,0,1,69.59,NA,NA,NA,709.35
2012/5/11,16666.41,81.02,0,1,758.77,NA,NA,NA,2001.77
2012/5/18,18063.45,89.81,0,1,103.81,NA,NA,NA,2161.91
2012/5/25,17690.36,88.89,0,1,320.93,NA,NA,NA,4038.58
2012/6/1,16465.14,83.57,0,1,1603.57,NA,NA,NA,867.15
2012/6/8,18640.46,90.94,0,1,499.25,NA,NA,NA,959.13
2012/6/15,18473.14,92.44,0,1,1655.11,NA,NA,NA,1079.36
2012/6/22,22154.5,95.75,0,1,213.64,NA,NA,NA,2346.53
2012/6/29,31913.56,98.15,0,1,NA,NA,NA,NA,807.21
2012/7/6,54830.17,93.21,0,1,297.52,NA,3.44,NA,1107.31
2012/7/13,24323.2,97.6,0,1,221.83,NA,0.6,NA,2405.4
2012/7/20,17391.06,91.49,0,1,648.02,NA,NA,NA,959.57
2012/7/27,15209.45,93.95,0,1,24.71,NA,NA,NA,1205.27
2012/8/3,15422.84,92.13,0,1,238.26,NA,2.88,44.29,767.86
2012/8/10,16089.4,100.07,0,1,90.89,NA,NA,NA,278.04
2012/8/17,18525.11,96.79,0,1,382.03,NA,0.96,NA,1698.55
2012/8/24,20609.53,89.62,0,1,35.76,NA,1.44,NA,1381.43
2012/8/31,23922.06,94.55,0,1,119.39,NA,NA,9.7,1547.92
2012/9/7,18879.72,92.02,1,1,175.64,NA,NA,NA,841.9
2012/9/14,21571.68,83.4,0,1,1105.36,NA,NA,NA,495.17
2012/9/21,20840.88,86.53,0,1,427.64,NA,NA,NA,392.74
2012/9/28,20539.39,86.42,0,1,167.65,NA,NA,NA,1569.73
2012/10/5,20224.11,85.18,0,1,433.79,NA,NA,NA,1160.27
2012/10/12,19189.17,79.64,0,1,33.23,NA,NA,NA,590.43
2012/10/19,19162.86,75.55,0,1,18,NA,NA,NA,649.05
2012/10/26,19154.69,73.7,0,1,122.41,13.71,NA,NA,965.49
2012/11/2,19453.55,70.96,0,1,43.69,294.09,NA,NA,561.2
2012/11/9,19268.86,71.7,0,1,225.61,1194.6,NA,NA,1046.14
2012/11/16,21598.1,59.24,0,1,840.06,235.17,NA,NA,2810.05
2012/11/23,20003,64.74,1,1,140.81,NA,NA,2.5,1149.55
2012/11/30,20625.85,65.21,0,1,440.82,NA,NA,6.93,1024.72
2012/12/7,19408.71,62.25,0,1,159.58,NA,NA,NA,728.01
2012/12/14,21789.56,55.61,0,1,138.27,NA,NA,NA,684.98
2012/12/21,21209.8,50.96,0,1,417.12,NA,1.71,NA,425.12
2012/12/28,20273.99,50.66,1,1,1474.07,893.94,NA,42.12,348.6
2013/1/4,20247.88,48.28,0,1,2.82,988.09,NA,NA,40.98
2013/1/11,20260.49,49.75,0,1,742.57,519.94,NA,NA,1294.86
2013/1/18,20819.37,43.33,0,1,352.03,72.16,NA,49.58,921.43
2013/1/25,18825.83,60.22,0,1,924.86,12.19,NA,NA,493.48
2013/2/1,18212.87,53.52,0,1,7.82,5.48,NA,8.25,540.71
2013/2/8,17801.56,59.71,1,1,2467.89,8.48,NA,9.02,925.43
2013/2/15,19741.45,49.87,0,1,1163.58,230.07,NA,0.66,681.57
2013/2/22,17231.34,55.35,0,1,311.78,474.55,NA,NA,978.68
2013/3/1,17501.25,53.35,0,1,988.11,0.73,NA,8.73,723.09
2013/3/8,17963.72,63.98,0,1,2478.06,NA,NA,NA,1677.45
2013/3/15,18204.34,63.26,0,1,23.75,NA,NA,NA,272.39
2013/3/22,16566.4,71.91,0,1,395.26,NA,NA,NA,677.68
2013/3/29,17763.55,69.96,0,1,155.1,NA,NA,NA,651.27
2013/4/5,15863.61,73.67,0,1,376.77,307.33,NA,NA,1833.59
2013/4/12,17225.81,70.39,0,1,28,137.13,NA,NA,1514.45
2013/4/19,19711.09,71.55,0,1,757.18,6.94,NA,18.94,1372.53
2013/4/26,17898.93,76.55,0,1,148.77,NA,NA,NA,359.56
2013/5/3,16600.43,82.7,0,1,68.99,NA,NA,NA,335
2013/5/10,16886,77.97,0,1,296.8,NA,NA,NA,665.28
2013/5/17,19041.07,87.17,0,1,1212.32,NA,NA,NA,437.9
2013/5/24,17593.42,84.75,0,1,480.8,NA,NA,NA,488.68
2013/5/31,17753.95,85.16,0,1,174.84,NA,NA,NA,688.18
2013/6/7,19731.84,93.17,0,1,105.68,NA,NA,NA,348.73
2013/6/14,20061.91,95.1,0,1,45.41,NA,NA,NA,843.21
2013/6/21,24204.73,93.62,0,1,240.37,NA,NA,NA,440.96
2013/6/28,33643.26,92.98,0,1,873.21,NA,NA,NA,559.31
2013/7/5,43637.95,99.66,0,1,146.05,NA,NA,3.9,1423.19
2013/7/12,26431.67,95.51,0,1,46.5,NA,NA,NA,638.62
2013/7/19,16758.49,94.1,0,1,38.24,NA,NA,NA,500.49
2013/7/26,16990.96,89.73,0,1,9.79,NA,NA,NA,500.03
2010/2/5,16304.6,35.44,0,0,NA,NA,NA,NA,NA
2010/2/12,16964.23,36.13,1,0,NA,NA,NA,NA,NA
2010/2/19,21408.85,38.36,0,0,NA,NA,NA,NA,NA
2010/2/26,22301.66,37.28,0,0,NA,NA,NA,NA,NA
2010/3/5,23240.95,42.65,0,0,NA,NA,NA,NA,NA
2010/3/12,21075.68,42.26,0,0,NA,NA,NA,NA,NA
2010/3/19,21324.05,45.86,0,0,NA,NA,NA,NA,NA
2010/3/26,20170.38,42.91,0,0,NA,NA,NA,NA,NA
2010/4/2,19983.27,50.07,0,0,NA,NA,NA,NA,NA
2010/4/9,17613.46,51.26,0,0,NA,NA,NA,NA,NA
2010/4/16,19312.81,59.18,0,0,NA,NA,NA,NA,NA
2010/4/23,21282.81,55.04,0,0,NA,NA,NA,NA,NA
2010/4/30,19517.58,56.58,0,0,NA,NA,NA,NA,NA
2010/5/7,19395.79,57.39,0,0,NA,NA,NA,NA,NA
2010/5/14,19540.47,60.74,0,0,NA,NA,NA,NA,NA
2010/5/21,21045.33,63.99,0,0,NA,NA,NA,NA,NA
2010/5/28,19212.14,68.68,0,0,NA,NA,NA,NA,NA
2010/6/4,19612.54,72.17,0,0,NA,NA,NA,NA,NA
2010/6/11,21830.63,80.84,0,0,NA,NA,NA,NA,NA
2010/6/18,22689.14,73.48,0,0,NA,NA,NA,NA,NA
2010/6/25,23980.23,78.47,0,0,NA,NA,NA,NA,NA
2010/7/2,20497.56,73.66,0,0,NA,NA,NA,NA,NA
2010/7/9,20200.75,75,0,0,NA,NA,NA,NA,NA
2010/7/16,20492.7,78.53,0,0,NA,NA,NA,NA,NA
2010/7/23,22048.67,79.58,0,0,NA,NA,NA,NA,NA
2010/7/30,17813.17,72.26,0,0,NA,NA,NA,NA,NA
2010/8/6,18376.23,73.8,0,0,NA,NA,NA,NA,NA
2010/8/13,17318.91,76.72,0,0,NA,NA,NA,NA,NA
2010/8/20,20254.83,76.45,0,0,NA,NA,NA,NA,NA
2010/8/27,17599.96,72.87,0,0,NA,NA,NA,NA,NA
2010/9/3,18300.93,72.59,0,0,NA,NA,NA,NA,NA
2010/9/10,17691.64,72.61,1,0,NA,NA,NA,NA,NA
2010/9/17,18039.38,70.71,0,0,NA,NA,NA,NA,NA
2010/9/24,19145.58,69.78,0,0,NA,NA,NA,NA,NA
2010/10/1,17207.35,70.13,0,0,NA,NA,NA,NA,NA
2010/10/8,17162.62,65.21,0,0,NA,NA,NA,NA,NA
2010/10/15,16773.28,59.57,0,0,NA,NA,NA,NA,NA
2010/10/22,18795.49,58.11,0,0,NA,NA,NA,NA,NA
2010/10/29,16291.79,50.78,0,0,NA,NA,NA,NA,NA
2010/11/5,16784.5,52.43,0,0,NA,NA,NA,NA,NA
2010/11/12,17950.88,47.2,0,0,NA,NA,NA,NA,NA
2010/11/19,70,40.93,0,0,NA,NA,NA,NA,NA
2010/11/26,-863,41.13,1,0,NA,NA,NA,NA,NA
2010/12/3,-698,34.7,0,0,NA,NA,NA,NA,NA
2010/12/10,14,41.93,0,0,NA,NA,NA,NA,NA
2010/12/17,-58,42.64,0,0,NA,NA,NA,NA,NA
2010/12/24,60,42.74,0,0,NA,NA,NA,NA,NA
2010/12/31,20,34.11,1,0,NA,NA,NA,NA,NA
2011/1/7,89,24.5,0,0,NA,NA,NA,NA,NA
2011/1/14,0,30.75,0,0,NA,NA,NA,NA,NA
2011/1/21,-298,39.57,0,0,NA,NA,NA,NA,NA
2011/1/28,-198,34.68,0,0,NA,NA,NA,NA,NA
2011/2/4,198,23.82,0,0,NA,NA,NA,NA,NA
2011/2/11,0,28.66,1,0,NA,NA,NA,NA,NA
2011/2/18,0,45.12,0,0,NA,NA,NA,NA,NA
2011/2/25,-498,44.57,0,0,NA,NA,NA,NA,NA
2011/3/4,-498,46.21,0,0,NA,NA,NA,NA,NA
2011/3/11,-198,45.87,0,0,NA,NA,NA,NA,NA
2011/3/18,-199,55.58,0,0,NA,NA,NA,NA,NA
2011/3/25,178,53.11,0,0,NA,NA,NA,NA,NA
2011/4/1,25,55.46,0,0,NA,NA,NA,NA,NA
2011/4/8,68,58.59,0,0,NA,NA,NA,NA,NA
2011/4/15,224,53.3,0,0,NA,NA,NA,NA,NA
2011/4/22,814,63.83,0,0,NA,NA,NA,NA,NA
2011/4/29,247,57.73,0,0,NA,NA,NA,NA,NA
2011/5/6,354,54.4,0,0,NA,NA,NA,NA,NA
2011/5/13,357,63.05,0,0,NA,NA,NA,NA,NA
2011/5/20,771,61.47,0,0,NA,NA,NA,NA,NA
2011/5/27,608,65.99,0,0,NA,NA,NA,NA,NA
2011/6/3,467,74.64,0,0,NA,NA,NA,NA,NA
2011/6/10,374,74.57,0,0,NA,NA,NA,NA,NA
2011/6/17,247,76.58,0,0,NA,NA,NA,NA,NA
2011/6/24,761,77.16,0,0,NA,NA,NA,NA,NA
2011/7/1,514,81.96,0,0,NA,NA,NA,NA,NA
2011/7/8,671,80.84,0,0,NA,NA,NA,NA,NA
2011/7/15,227,78.09,0,0,NA,NA,NA,NA,NA
2011/7/22,274,80.75,0,0,NA,NA,NA,NA,NA
2011/7/29,424,78.04,0,0,NA,NA,NA,NA,NA
2011/8/5,641,76.71,0,0,NA,NA,NA,NA,NA
2011/8/12,157,80.23,0,0,NA,NA,NA,NA,NA
2011/8/19,594,77.08,0,0,NA,NA,NA,NA,NA
2011/8/26,117,77.27,0,0,NA,NA,NA,NA,NA
2011/9/2,287,78.24,0,0,NA,NA,NA,NA,NA
2011/9/9,187,70.05,1,0,NA,NA,NA,NA,NA
2011/9/16,283,64.94,0,0,NA,NA,NA,NA,NA
2011/9/23,227,66.23,0,0,NA,NA,NA,NA,NA
2011/9/30,434,69.44,0,0,NA,NA,NA,NA,NA
2011/10/7,127,60.42,0,0,NA,NA,NA,NA,NA
2011/10/14,267,54.72,0,0,NA,NA,NA,NA,NA
2011/10/21,666,58.93,0,0,NA,NA,NA,NA,NA
2011/10/28,561,54.56,0,0,NA,NA,NA,NA,NA
2011/11/4,760,48.04,0,0,NA,NA,NA,NA,NA
2011/11/11,564,41.04,0,1,10860.98,6524.97,65.95,4082.99,4814.43
2011/11/18,594,46,0,1,4673.94,1014.27,132.18,799.24,5734.11
2011/11/25,861,45.99,1,1,32.5,317.08,42455.51,6,1438.09
2011/12/2,566,39.75,0,1,4611.57,70.94,1109.59,1307.67,17316.01
2011/12/9,2083,24.69,0,1,3131.47,3,127.58,479.79,4102.57
2011/12/16,1137,32.31,0,1,824.88,300,226.35,573.1,2966.73
2011/12/23,675,32.45,0,1,1200.1,0.18,1108.23,37.22,2109.3
2011/12/30,2020,28.84,1,1,3312.59,21909.93,210.22,146.1,3299.3
2012/1/6,2098,36.39,0,1,5998.79,18094.69,104.92,351.55,2890.32
2012/1/13,2883,33.99,0,1,2514.23,8431.82,48.38,186.59,4699.39
2012/1/20,434,39.28,0,1,1358.95,3015.89,27.49,255.88,2402.57
2012/1/27,117,39.81,0,1,387.48,1594.36,18.98,13.35,769.52
2012/2/3,396,38.64,0,1,24118.77,1767.26,91.24,14240.58,3833.23
2012/2/10,217,36.7,1,1,16191.24,4394.52,58.87,11972.11,6375.39
2012/2/17,267,37.25,0,1,8386.11,4644.97,16.48,2748.66,6015.47
2012/2/24,217,39.89,0,1,5674.77,3367.59,2.6,1389.89,3919.46
2012/3/2,471,42.74,0,1,9511.41,469.84,2.8,6593.25,4281.12
2012/3/9,1996,42.7,0,1,6150.33,209.07,NA,124.83,4638.14
2012/3/16,1131,48.09,0,1,6104.24,94.31,2.7,479.7,1656.98
2012/3/23,159,47.93,0,1,3662.39,107.42,0.59,941.47,1934.93
2012/3/30,696,59.29,0,1,7866.57,104.84,5.59,28.76,1979.96
2012/4/6,780,54.42,0,1,6570.6,NA,37.31,2558.69,5479.81
2012/4/13,334,59.12,0,1,5146.78,3729.58,14.82,799.06,1563.6
2012/4/20,454,55.34,0,1,1397.43,2573.19,18.46,70.76,2761.17
2012/4/27,117,66.49,0,1,5573.52,886.23,8.87,338.1,2014.84
2012/5/4,627,65.04,0,1,6219.31,NA,69.88,2597.74,3522.31
2012/5/11,730,61.92,0,1,11342.48,NA,29.11,1214.28,1983.03
2012/5/18,701,64.97,0,1,2328.53,NA,2.43,1042.41,2111.41
2012/5/25,351,72.42,0,1,4031.31,43,146.38,1114.59,2174.14
2012/6/1,865,70.41,0,1,10054.19,NA,128.85,87.9,5049.13
2012/6/8,491,75.35,0,1,6967.19,85.4,0.37,1251.49,10377.32
2012/6/15,566,76.48,0,1,5809.23,32.4,400.09,924.94,3054.63
2012/6/22,267,78.85,0,1,4673,169,NA,1561.36,4524.99
2012/6/29,524,81.91,0,1,3725.46,52.2,NA,343.56,3814.45
2012/7/6,519,77.95,0,1,6438.2,174.8,103.13,2529.03,3839.19
2012/7/13,490,74.02,0,1,2691.41,20.2,16.91,806.44,3029
2012/7/20,913,77.7,0,1,2732.08,98,5.98,743.47,2456.79
2012/7/27,117,77.3,0,1,3124.08,92.22,0.36,1720.84,3878.36
2012/8/3,786,78.93,0,1,9386.73,45,37.88,4384.73,4169.76
2012/8/10,988,78.26,0,1,9297.06,12,8.3,4250.64,2103.48
2012/8/17,762,77.78,0,1,5553.04,32.6,6.13,1315.08,5733.84
2012/8/24,256,72.44,0,1,1899.97,83.8,9.16,609.67,3844.82
2012/8/31,832,75.89,0,1,12815.65,64.2,18.56,2171.06,4926.61
2012/9/7,771,78.26,1,1,8791.04,-5.98,25.77,3473.34,1789.37
2012/9/14,494,64.28,0,1,4855.31,NA,11.31,832.14,5118.55
2012/9/21,1559,66.08,0,1,4857.37,5.73,0.85,221.84,7308.76
2012/9/28,1188,67.06,0,1,2282.47,3.82,0.22,198.21,2618.07
2012/10/5,2443,65.41,0,1,2716.1,NA,6.03,1648.8,3539.71
2012/10/12,953,59.94,0,1,2254.65,NA,29.82,524.12,7604.92
2012/10/19,3033,58.47,0,1,725.01,NA,9.18,370.91,2907.57
2012/10/26,3306,57.95,0,1,1151.88,68.01,3,392.12,1468.81
2012/11/2,1951,50.91,0,1,3189.15,2375.99,31.62,1270.88,2705.65
2012/11/9,2672,52.98,0,1,3011.99,3814.03,19.4,882.67,5821.12
2012/11/16,6445,40.26,0,1,6950.26,443.71,57.16,623.39,2367.9
2012/11/23,1744,46.08,1,1,251.45,0.01,59304.51,191.86,3460.87
2012/11/30,1291,43.03,0,1,575.87,NA,6149.44,26.46,3347.77
2012/12/7,456,46.37,0,1,4905.35,NA,286.34,902.13,6699
2012/12/14,1008,35.16,0,1,2034.86,NA,49,133.65,1960.05
2012/12/21,137,32.38,0,1,2025.54,NA,74.17,58.72,1181.09
2012/12/28,881,31.68,1,1,6560.15,16765.26,72.76,61.13,1259.63
2013/1/4,1047,31.25,0,1,808.67,13892.52,6.44,98.08,2086.66
2013/1/11,2305,37.6,0,1,1077.02,9401.61,4.94,622.64,2815.19
2013/1/18,2166,31.84,0,1,4251.89,4906.54,1.78,NA,1374.82
2013/1/25,1573,45.01,0,1,5889.35,3204.02,NA,3065.59,1936.25
2013/2/1,1674,48.03,0,1,5918.59,1407.51,164.9,8176.89,2384.57
2013/2/8,-223,47.63,1,1,34577.87,883.45,289.34,18578.87,4259.63
2013/2/15,1651,42.63,0,1,10713.38,2336.61,4.44,2483.02,1788.38
2013/2/22,1593,47.26,0,1,5516.88,2250.61,31.12,1948.57,4175.42
2013/3/1,249,43.51,0,1,5182.14,401.81,1.2,13.92,3020.54
2013/3/8,505,53.69,0,1,15754.81,34.78,57.59,2173.94,3394.71
2013/3/15,404,52.9,0,1,3281.61,NA,11.12,1109.81,1403.62
2013/3/22,1193,60.19,0,1,7036.53,NA,631,338.9,2595.25
2013/3/29,761,51,0,1,3027.3,NA,417.69,328.41,1347
2013/4/5,1301,58.4,0,1,8593.42,3307.23,517.21,1022.91,2517.62
2013/4/12,1501,61.46,0,1,2754.02,1614.39,63.54,365.69,10014.8
2013/4/19,297,63.99,0,1,1359.8,14.54,174.26,NA,801.06
2013/4/26,1141,58.54,0,1,3120.8,1.49,103.82,222.17,1794.12
2013/5/3,587,65.07,0,1,2536.69,21,93.45,1619.35,1852.69
2013/5/10,653,63.9,0,1,5813.45,354.12,127.88,278.51,2804.1
2013/5/17,499,70.87,0,1,3417.8,450.88,34.52,521.72,2868.88
2013/5/24,359.99,76.4,0,1,5333.53,230.88,116.91,657.4,6630.76
2013/5/31,247,79.29,0,1,4411.49,305.28,109.48,27.38,2655.75
2013/6/7,504,79.33,0,1,8467.35,259.55,263.13,2832.09,3394.4
2013/6/14,367,82.3,0,1,3376.68,306.12,471.49,2512.81,3311.17
2013/6/21,568,80.14,0,1,3196.46,462.9,316.6,1285.2,5173.69
2013/6/28,796,87.73,0,1,3460.86,770.95,10.5,715.74,2294.78
2013/7/5,466,77.96,0,1,7975.83,1466.58,458.17,6976.2,3006.95
2013/7/12,1531,82.77,0,1,2603.01,931.01,37.44,639.15,2020.17
2013/7/19,1558,73.3,0,1,3532.06,744.95,398.2,737.94,1762.44
2013/7/26,724,77.89,0,1,248.84,728.21,3.2,39.88,1503.59
2010/2/5,1101,27.19,0,0,NA,NA,NA,NA,NA
2010/2/12,2672,29.81,1,0,NA,NA,NA,NA,NA
2010/2/19,1361,32.44,0,0,NA,NA,NA,NA,NA
2010/2/26,2657,36,0,0,NA,NA,NA,NA,NA
2010/3/5,784,38.07,0,0,NA,NA,NA,NA,NA
2010/3/12,3341,45.98,0,0,NA,NA,NA,NA,NA
2010/3/19,11501.46,49.04,0,0,NA,NA,NA,NA,NA
2010/3/26,16139.05,52.34,0,0,NA,NA,NA,NA,NA
2010/4/2,16736.17,46.9,0,0,NA,NA,NA,NA,NA
2010/4/9,16245.13,62.62,0,0,NA,NA,NA,NA,NA
2010/4/16,16445.28,54.95,0,0,NA,NA,NA,NA,NA
2010/4/23,13267.5,53.91,0,0,NA,NA,NA,NA,NA
2010/4/30,11201,53.55,0,0,NA,NA,NA,NA,NA
2010/5/7,11310.4,69.02,0,0,NA,NA,NA,NA,NA
2010/5/14,12755.33,53.82,0,0,NA,NA,NA,NA,NA
2010/5/21,9267.4,63.31,0,0,NA,NA,NA,NA,NA
2010/5/28,9964.15,67.88,0,0,NA,NA,NA,NA,NA
2010/6/4,12738.26,74.29,0,0,NA,NA,NA,NA,NA
2010/6/11,9093.27,68.9,0,0,NA,NA,NA,NA,NA
2010/6/18,14878.8,70,0,0,NA,NA,NA,NA,NA
2010/6/25,12803.67,78.02,0,0,NA,NA,NA,NA,NA
2010/7/2,10502.54,76.25,0,0,NA,NA,NA,NA,NA
2010/7/9,11711.59,82.69,0,0,NA,NA,NA,NA,NA
2010/7/16,7291.66,78.26,0,0,NA,NA,NA,NA,NA
2010/7/23,11594.04,81.56,0,0,NA,NA,NA,NA,NA
2010/7/30,10764.54,79.78,0,0,NA,NA,NA,NA,NA
2010/8/6,10498.22,77.45,0,0,NA,NA,NA,NA,NA
2010/8/13,11393.34,77.36,0,0,NA,NA,NA,NA,NA
2010/8/20,10287,75.16,0,0,NA,NA,NA,NA,NA
2010/8/27,11928.01,70.31,0,0,NA,NA,NA,NA,NA
2010/9/3,12416.75,78.52,0,0,NA,NA,NA,NA,NA
2010/9/10,12104.31,70.38,1,0,NA,NA,NA,NA,NA
2010/9/17,11454.96,64.5,0,0,NA,NA,NA,NA,NA
2010/9/24,10074.71,67.08,0,0,NA,NA,NA,NA,NA
2010/10/1,11546.03,70.19,0,0,NA,NA,NA,NA,NA
2010/10/8,11259.78,57.78,0,0,NA,NA,NA,NA,NA
2010/10/15,13015.08,58.38,0,0,NA,NA,NA,NA,NA
2010/10/22,10138.47,52.82,0,0,NA,NA,NA,NA,NA
2010/10/29,13938.16,61.02,0,0,NA,NA,NA,NA,NA
2010/11/5,13060.87,45.91,0,0,NA,NA,NA,NA,NA
2010/11/12,8377.12,45.9,0,0,NA,NA,NA,NA,NA
2010/11/19,10103.94,50.81,0,0,NA,NA,NA,NA,NA
2010/11/26,11173.48,46.67,1,0,NA,NA,NA,NA,NA
2010/12/3,10345.97,41.81,0,0,NA,NA,NA,NA,NA
2010/12/10,9369.8,30.83,0,0,NA,NA,NA,NA,NA
2010/12/17,13601.15,31.62,0,0,NA,NA,NA,NA,NA
2010/12/24,10234.34,31.34,0,0,NA,NA,NA,NA,NA
2010/12/31,10675.61,29.59,1,0,NA,NA,NA,NA,NA
2011/1/7,8981.48,34.42,0,0,NA,NA,NA,NA,NA
2011/1/14,10253.73,25.7,0,0,NA,NA,NA,NA,NA
2011/1/21,11294.51,30.13,0,0,NA,NA,NA,NA,NA
2011/1/28,10481.37,23.64,0,0,NA,NA,NA,NA,NA
2011/2/4,9354.89,28.7,0,0,NA,NA,NA,NA,NA
2011/2/11,8386.33,30.45,1,0,NA,NA,NA,NA,NA
2011/2/18,12627.13,39.32,0,0,NA,NA,NA,NA,NA
2011/2/25,11691.35,33.05,0,0,NA,NA,NA,NA,NA
2011/3/4,10377.62,36.99,0,0,NA,NA,NA,NA,NA
2011/3/11,14081.79,43.64,0,0,NA,NA,NA,NA,NA
2011/3/18,8956.49,46.65,0,0,NA,NA,NA,NA,NA
2011/3/25,12977.3,40.11,0,0,NA,NA,NA,NA,NA
2011/4/1,16600.26,37.27,0,0,NA,NA,NA,NA,NA
2011/4/8,15992.5,46.87,0,0,NA,NA,NA,NA,NA
2011/4/15,15083.95,52.24,0,0,NA,NA,NA,NA,NA
2011/4/22,12279.03,50.02,0,0,NA,NA,NA,NA,NA
2011/4/29,13603.82,61.71,0,0,NA,NA,NA,NA,NA
2011/5/6,12846.99,56.48,0,0,NA,NA,NA,NA,NA
2011/5/13,13167.85,60.07,0,0,NA,NA,NA,NA,NA
2011/5/20,12761.42,60.22,0,0,NA,NA,NA,NA,NA
2011/5/27,10451.08,66.43,0,0,NA,NA,NA,NA,NA
2011/6/3,9266.13,74.17,0,0,NA,NA,NA,NA,NA
2011/6/10,9203.58,73.26,0,0,NA,NA,NA,NA,NA
2011/6/17,13008.14,67.03,0,0,NA,NA,NA,NA,NA
2011/6/24,11749.4,72.02,0,0,NA,NA,NA,NA,NA
2011/7/1,12269.91,73.76,0,0,NA,NA,NA,NA,NA
2011/7/8,12403.64,76.87,0,0,NA,NA,NA,NA,NA
2011/7/15,10410,77.83,0,0,NA,NA,NA,NA,NA
2011/7/22,11447.02,82.28,0,0,NA,NA,NA,NA,NA
2011/7/29,8879.86,79.41,0,0,NA,NA,NA,NA,NA
2011/8/5,10370.58,78.14,0,0,NA,NA,NA,NA,NA
2011/8/12,12148.34,76.67,0,0,NA,NA,NA,NA,NA
2011/8/19,8995.6,72.97,0,0,NA,NA,NA,NA,NA
2011/8/26,11921.08,72.88,0,0,NA,NA,NA,NA,NA
2011/9/2,10128.42,71.44,0,0,NA,NA,NA,NA,NA
2011/9/9,11816.35,70.93,1,0,NA,NA,NA,NA,NA
2011/9/16,13557.11,69.65,0,0,NA,NA,NA,NA,NA
2011/9/23,14666.76,63.61,0,0,NA,NA,NA,NA,NA
2011/9/30,13037.99,70.92,0,0,NA,NA,NA,NA,NA
2011/10/7,13517.07,56.91,0,0,NA,NA,NA,NA,NA
2011/10/14,11004.04,64.78,0,0,NA,NA,NA,NA,NA
2011/10/21,11075.68,59.62,0,0,NA,NA,NA,NA,NA
2011/10/28,15443.88,51.81,0,0,NA,NA,NA,NA,NA
2011/11/4,11592.49,44.46,0,0,NA,NA,NA,NA,NA
2011/11/11,11336.54,49.69,0,1,22242.79,13392.67,1134.49,2951.74,5421.27
2011/11/18,11999.77,51.42,0,1,23654.62,110.12,103.34,951.51,1618.6
2011/11/25,11314.52,47.88,1,1,1333.24,NA,58563.24,20.97,6386.86
2011/12/2,12499.83,50.55,0,1,5051.87,NA,3150.68,3945.27,26649.46
2011/12/9,7365.08,46.28,0,1,1386.01,NA,529.1,955.48,9427.75
2011/12/16,9810.97,40.68,0,1,5115.93,0.27,10748.31,601.89,14608.23
2011/12/23,10003.1,41.59,0,1,318.61,22.4,1429.48,20.98,4140.36
2011/12/30,11526.57,37.85,1,1,6742.63,34766.99,163.27,961,2074.13
2012/1/6,7722.64,35.8,0,1,5956.88,13987.28,24.73,1685.24,6269.59
